Palautusaika;TehtavaNimi;TehtavaID;KayttajaID
22/09/20, 15:54;L04T3;18;6604716
22/09/20, 15:57;L03T5;15;6608271
22/09/20, 16:17;L08T3;38;50844
22/09/20, 16:38;L04T3;18;6605112
22/09/20, 16:40;L04T4;19;6605112
22/09/20, 17:03;L02T5;10;3209676
22/09/20, 17:12;L02T4;9;3209676
22/09/20, 17:31;L06T5;30;6604956
22/09/20, 17:39;L03T2;12;6605022
22/09/20, 17:53;L01T2;2;6605115
22/09/20, 18:00;L03T3;13;6605022
22/09/20, 18:39;L03T1;11;6607716
22/09/20, 18:40;L03T4;14;6605022
22/09/20, 18:42;L03T3;13;6607716
22/09/20, 18:55;L03T4;14;6607716
22/09/20, 18:57;L03T5;15;6607716
22/09/20, 19:35;L02T2;7;6605115
22/09/20, 19:52;L10T2;46;6607407
22/09/20, 20:02;L04T5;20;6604977
22/09/20, 20:08;L03T4;14;6607488
22/09/20, 20:42;L05T1;21;6604977
22/09/20, 20:59;L05T2;22;6604977
22/09/20, 21:03;L04T4;19;6604716
22/09/20, 21:54;L04T5;20;6604716
23/09/20, 06:42;L07T2;32;6604782
23/09/20, 09:58;L01T2;2;6606339
23/09/20, 10:13;L01T2;2;6605052
23/09/20, 10:17;L01T4;4;6606339
23/09/20, 10:20;L01T3;3;6605052
23/09/20, 10:23;L01T4;4;6605052
23/09/20, 10:39;L10T3;47;6607407
23/09/20, 10:45;L04T1;16;6607716
23/09/20, 10:46;L04T3;18;6607716
23/09/20, 10:47;L04T4;19;6607716
23/09/20, 12:19;L07T2;32;6604956
23/09/20, 12:37;L07T3;33;6604956
23/09/20, 12:58;L02T3;8;6605052
23/09/20, 13:14;L11T1;48;6607470
23/09/20, 13:37;L07T4;34;6604956
23/09/20, 13:41;L11T2;49;6607470
23/09/20, 13:51;L02T4;9;6605052
23/09/20, 13:57;L05T4;24;6607716
23/09/20, 14:00;L12T3;53;6604986
23/09/20, 14:00;L05T3;23;6605811
23/09/20, 14:00;L03T4;14;6604440
23/09/20, 14:02;L05T1;21;6607716
23/09/20, 14:04;L05T2;22;6607716
23/09/20, 14:04;L02T5;10;6605052
23/09/20, 14:05;L05T3;23;6607716
23/09/20, 14:05;L05T5;25;6607716
23/09/20, 14:16;L11T3;50;6607470
23/09/20, 14:16;L05T3;23;6604977
23/09/20, 14:39;L07T5;35;6604956
23/09/20, 15:55;L03T1;11;6605052
23/09/20, 16:09;L03T2;12;6605052
23/09/20, 16:31;L03T3;13;6605052
23/09/20, 16:33;L06T3;28;6607716
23/09/20, 16:33;L06T2;27;6607716
23/09/20, 16:34;L06T1;26;6607716
23/09/20, 17:02;L03T2;12;3209676
23/09/20, 17:32;L13T1;54;6604986
23/09/20, 17:32;L03T5;15;6605052
23/09/20, 17:43;L12T1;51;6607470
23/09/20, 18:10;L04T2;17;6608271
23/09/20, 18:11;L12T2;52;6607470
23/09/20, 18:11;L04T3;18;6608271
23/09/20, 18:21;L11T1;48;6607407
23/09/20, 18:44;L04T2;17;6605022
23/09/20, 18:55;L04T3;18;6605022
23/09/20, 19:20;L04T4;19;6605022
23/09/20, 19:41;L06T4;29;6607716
23/09/20, 19:45;L07T3;33;6604782
23/09/20, 20:09;L13T2;55;6604986
23/09/20, 20:10;L06T5;30;6607716
23/09/20, 20:11;L01T1;1;50715
23/09/20, 20:15;L07T4;34;6604782
23/09/20, 20:42;L04T2;17;6605016
23/09/20, 20:43;L07T5;35;6604782
23/09/20, 20:43;L04T3;18;6605016
23/09/20, 20:55;L04T4;19;6605016
23/09/20, 21:07;L04T1;16;6605016
23/09/20, 21:10;L07T2;32;6607716
23/09/20, 21:10;L07T1;31;6607716
23/09/20, 21:25;L01T1;1;6605139
23/09/20, 21:33;L01T2;2;6608481
23/09/20, 21:39;L01T2;2;6605139
23/09/20, 21:48;L01T4;4;6608481
23/09/20, 21:58;L01T3;3;6605139
23/09/20, 22:05;L01T4;4;6605139
23/09/20, 22:54;L04T1;16;6607488
23/09/20, 23:03;L02T2;7;6605139
24/09/20, 09:57;L07T5;35;6607716
24/09/20, 10:01;L10T1;45;6604644
24/09/20, 10:08;L05T5;25;6605811
24/09/20, 12:12;L04T5;20;6604974
24/09/20, 12:22;L08T3;38;6607716
24/09/20, 12:23;L08T1;36;6607716
24/09/20, 12:23;L08T2;37;6607716
24/09/20, 13:21;L02T3;8;6605139
24/09/20, 14:04;L13T1;54;6607470
24/09/20, 14:05;L05T1;21;6604716
24/09/20, 14:05;L03T5;15;6604440
24/09/20, 14:22;L08T4;39;6607716
24/09/20, 14:24;L02T5;10;6605139
24/09/20, 14:36;L02T2;7;3209691
24/09/20, 14:38;L04T5;20;6605022
24/09/20, 15:04;L05T5;25;6604977
24/09/20, 15:20;L02T3;8;3209691
24/09/20, 15:45;L04T2;17;6605052
24/09/20, 16:23;L04T4;19;6605052
24/09/20, 16:43;L08T5;40;6607716
24/09/20, 17:18;L13T2;55;6607470
24/09/20, 17:20;L13T3;56;6604986
24/09/20, 18:05;L04T5;20;6605052
24/09/20, 18:49;L05T2;22;6605016
24/09/20, 18:50;L03T1;11;93483
24/09/20, 18:52;L05T1;21;6605016
24/09/20, 20:21;L09T2;42;6607716
24/09/20, 20:42;L08T1;36;6604782
24/09/20, 21:10;L05T2;22;6605022
24/09/20, 21:56;L02T2;7;6608481
24/09/20, 22:19;L05T4;24;6605022
24/09/20, 22:32;L02T3;8;6608481
24/09/20, 23:25;L05T5;25;6605022
24/09/20, 23:49;L01T2;2;6604722
25/09/20, 00:19;L09T2;42;6604644
25/09/20, 00:53;L01T4;4;6604722
25/09/20, 08:44;L05T1;21;6604974
25/09/20, 09:56;L11T2;49;6607407
25/09/20, 10:01;L05T1;21;6604398
25/09/20, 10:14;L11T3;50;6607407
25/09/20, 12:17;L09T3;43;6607716
25/09/20, 12:17;L09T4;44;6607716
25/09/20, 14:06;L04T1;16;6604440
25/09/20, 14:51;L10T3;47;6607716
25/09/20, 15:15;L06T2;27;6604611
25/09/20, 15:58;L06T3;28;6604611
25/09/20, 16:33;L05T3;23;48870
25/09/20, 16:58;L14T3;59;6607470
25/09/20, 16:58;L08T2;37;6604782
25/09/20, 16:59;L11T1;48;6604644
25/09/20, 17:17;L04T4;19;49719
25/09/20, 17:47;L03T2;12;93483
25/09/20, 18:00;L11T2;49;6604644
25/09/20, 20:27;L14T4;60;6607470
25/09/20, 20:34;L11T3;50;6604644
25/09/20, 20:54;L08T3;38;6604782
25/09/20, 21:04;L12T2;52;6604644
25/09/20, 22:01;L06T1;26;6605022
25/09/20, 22:39;L06T2;27;6605022
26/09/20, 07:42;L05T1;21;6604371
26/09/20, 08:45;L05T2;22;6604371
26/09/20, 09:13;L05T3;23;6604398
26/09/20, 09:26;L05T3;23;6604371
26/09/20, 10:00;L06T5;30;6604611
26/09/20, 10:40;L08T4;39;6604782
26/09/20, 11:29;L05T3;23;6605016
26/09/20, 11:50;L01T2;2;6606210
26/09/20, 11:58;L05T5;25;6604371
26/09/20, 12:02;L01T3;3;6606210
26/09/20, 12:10;L01T4;4;6606210
26/09/20, 12:13;L02T3;8;6606339
26/09/20, 12:55;L02T4;9;6606339
26/09/20, 13:13;L02T5;10;6606339
26/09/20, 13:34;L05T2;22;6604491
26/09/20, 14:00;L12T1;51;6607407
26/09/20, 14:03;L02T2;7;6606210
26/09/20, 14:04;L02T3;8;6606210
26/09/20, 14:06;L02T4;9;6606210
26/09/20, 14:25;L02T5;10;6606210
26/09/20, 14:48;L14T1;57;6604986
26/09/20, 14:55;L03T1;11;6606210
26/09/20, 15:03;L03T1;11;6606339
26/09/20, 15:15;L03T2;12;6606210
26/09/20, 15:29;L12T2;52;6607407
26/09/20, 15:31;L03T2;12;6606339
26/09/20, 15:47;L03T3;13;6606210
26/09/20, 15:53;L01T4;4;6610218
26/09/20, 16:28;L03T3;13;6608274
26/09/20, 16:31;L03T4;14;6606210
26/09/20, 16:38;L12T3;53;6607407
26/09/20, 17:02;L03T5;15;6606210
26/09/20, 17:25;L03T4;14;6608274
26/09/20, 17:45;L14T4;60;6604986
26/09/20, 17:49;L01T1;1;6604902
26/09/20, 18:13;L01T3;3;6604902
26/09/20, 18:17;L01T4;4;6604902
26/09/20, 19:15;L03T5;15;6608274
26/09/20, 19:37;L02T3;8;6605010
26/09/20, 19:57;L14T2;58;6604986
26/09/20, 19:58;L05T2;22;6604974
26/09/20, 20:13;L05T1;21;6608271
26/09/20, 20:14;L05T2;22;6608271
26/09/20, 20:42;L06T3;28;6605022
26/09/20, 21:14;L05T4;24;6608271
26/09/20, 21:15;L05T5;25;6608271
26/09/20, 21:46;L04T1;16;6608274
26/09/20, 22:39;L06T4;29;6605022
26/09/20, 22:57;L04T2;17;6608274
26/09/20, 23:38;L10T2;46;6604644
27/09/20, 00:09;L04T3;18;6608274
27/09/20, 00:43;L10T3;47;6604644
27/09/20, 01:36;L14T1;57;6604644
27/09/20, 03:03;L04T1;16;49542
27/09/20, 03:21;L04T2;17;49542
27/09/20, 03:40;L04T3;18;49542
27/09/20, 08:46;L03T3;13;6606339
27/09/20, 09:24;L08T5;40;6604782
27/09/20, 09:52;L03T4;14;6606339
27/09/20, 10:30;L05T4;24;6604398
27/09/20, 11:31;L02T2;7;6604902
27/09/20, 11:53;L01T1;1;6608295
27/09/20, 11:58;L02T3;8;6604902
27/09/20, 12:02;L01T2;2;6608295
27/09/20, 12:11;L01T3;3;6608295
27/09/20, 12:14;L11T1;48;6607716
27/09/20, 12:15;L02T4;9;6605115
27/09/20, 12:26;L04T2;17;6607647
27/09/20, 12:27;L06T1;26;6607653
27/09/20, 12:32;L01T5;5;6610218
27/09/20, 12:38;L11T2;49;6607716
27/09/20, 12:41;L04T3;18;6607647
27/09/20, 12:44;L02T5;10;6604902
27/09/20, 12:50;L06T5;30;6605022
27/09/20, 12:56;L06T2;27;6607653
27/09/20, 13:10;L11T3;50;6607716
27/09/20, 13:44;L06T3;28;6607653
27/09/20, 13:57;L02T3;8;6605115
27/09/20, 14:15;L09T1;41;6604782
27/09/20, 14:25;L06T4;29;6607653
27/09/20, 14:27;L01T4;4;6608295
27/09/20, 14:34;L01T2;2;6611112
27/09/20, 14:35;L01T1;1;6611112
27/09/20, 14:38;L01T5;5;6608295
27/09/20, 14:40;L02T5;10;6605010
27/09/20, 14:44;L01T3;3;6611112
27/09/20, 15:00;L01T5;5;6611112
27/09/20, 15:02;L03T1;11;6605010
27/09/20, 15:34;L03T5;15;6606339
27/09/20, 15:48;L09T2;42;6604782
27/09/20, 15:48;L07T1;31;6604611
27/09/20, 15:51;L03T2;12;6605010
27/09/20, 16:12;L03T3;13;6605010
27/09/20, 17:23;L07T2;32;6604611
27/09/20, 17:47;L03T3;13;93483
27/09/20, 17:49;L07T3;33;6604611
27/09/20, 18:08;L04T4;19;6607647
27/09/20, 18:56;L05T3;23;6604974
27/09/20, 19:02;L02T4;9;6608481
27/09/20, 19:50;L13T2;55;6607407
27/09/20, 21:01;L14T3;59;6604986
27/09/20, 22:13;L12T1;51;6604644
27/09/20, 23:15;L03T1;11;6605139
27/09/20, 23:35;L03T2;12;6605139
28/09/20, 00:15;L03T3;13;6605139
28/09/20, 08:29;L06T1;26;6604977
28/09/20, 08:32;L06T2;27;6604977
28/09/20, 10:06;L07T4;34;6604611
28/09/20, 10:08;L05T4;24;6604974
28/09/20, 10:42;L06T1;26;6604398
28/09/20, 10:44;L12T2;52;6607716
28/09/20, 10:44;L12T1;51;6607716
28/09/20, 10:47;L12T3;53;6607716
28/09/20, 10:55;L03T1;11;6607737
28/09/20, 11:02;L03T3;13;6607737
28/09/20, 11:03;L03T4;14;6607737
28/09/20, 11:15;L03T5;15;6607737
28/09/20, 11:23;L04T1;16;6607737
28/09/20, 11:24;L04T2;17;6607737
28/09/20, 11:26;L04T4;19;6607737
28/09/20, 11:26;L04T3;18;6607737
28/09/20, 11:41;L05T2;22;6607737
28/09/20, 11:44;L05T4;24;6607737
28/09/20, 11:52;L05T5;25;6607737
28/09/20, 13:42;L13T1;54;6607716
28/09/20, 13:43;L01T1;1;6607287
28/09/20, 13:49;L14T2;58;6607470
28/09/20, 13:49;L01T1;1;6608406
28/09/20, 13:52;L01T2;2;6608406
28/09/20, 13:56;L01T3;3;6608406
28/09/20, 14:02;L01T5;5;6608406
28/09/20, 14:05;L03T4;14;6605139
28/09/20, 14:51;L13T2;55;6607716
28/09/20, 15:02;L02T2;7;6608406
28/09/20, 15:13;L02T3;8;6608406
28/09/20, 15:18;L03T5;15;6605139
28/09/20, 15:25;L02T4;9;6608406
28/09/20, 15:35;L01T1;1;6610200
28/09/20, 15:38;L01T3;3;6610200
28/09/20, 15:38;L01T4;4;6610200
28/09/20, 15:39;L01T5;5;6610200
28/09/20, 15:53;L13T3;56;6607716
28/09/20, 16:46;L01T2;2;6610965
28/09/20, 16:46;L01T1;1;6610965
28/09/20, 16:48;L01T5;5;6610965
28/09/20, 16:48;L01T4;4;6610965
28/09/20, 16:48;L02T3;8;6610200
28/09/20, 16:50;L02T4;9;6610200
28/09/20, 16:52;L02T5;10;6610200
28/09/20, 18:54;L03T1;11;6608481
28/09/20, 19:06;L05T5;25;48870
28/09/20, 19:33;L03T3;13;6608481
28/09/20, 19:40;L08T2;37;48870
28/09/20, 21:54;L02T2;7;6607554
28/09/20, 22:08;L04T1;16;6605139
28/09/20, 22:21;L02T3;8;6607554
28/09/20, 23:02;L02T4;9;6607554
28/09/20, 23:30;L06T3;28;6604644
29/09/20, 07:01;L04T5;20;6607647
29/09/20, 09:27;L05T5;25;6604974
29/09/20, 09:35;L01T3;3;6607287
29/09/20, 10:03;L04T2;17;6605139
29/09/20, 10:14;L06T2;27;6607737
29/09/20, 10:15;L06T1;26;6607737
29/09/20, 10:20;L03T1;11;6608406
29/09/20, 10:39;L04T3;18;6605139
29/09/20, 10:45;L03T3;13;6608406
29/09/20, 12:05;L06T3;28;6607737
29/09/20, 12:31;L06T4;29;6605811
29/09/20, 13:36;L04T2;17;6608406
29/09/20, 13:41;L04T3;18;6608406
29/09/20, 14:49;L04T5;20;6608406
29/09/20, 15:44;L06T5;30;6605811
29/09/20, 15:53;L02T2;7;6610965
29/09/20, 16:03;L04T4;19;6605139
29/09/20, 16:05;L02T4;9;6610965
29/09/20, 16:06;L02T5;10;6610965
29/09/20, 16:06;L02T3;8;6610965
29/09/20, 16:30;L03T2;12;6610200
29/09/20, 16:44;L03T5;15;6610200
29/09/20, 16:57;L06T3;28;6605055
29/09/20, 16:58;L04T2;17;6610200
29/09/20, 16:59;L04T4;19;6610200
29/09/20, 17:00;L04T5;20;6610200
29/09/20, 17:03;L05T1;21;6610200
29/09/20, 17:05;L05T2;22;6610200
29/09/20, 17:06;L05T4;24;6610200
29/09/20, 17:08;L05T5;25;6610200
29/09/20, 17:35;L02T2;7;6606753
29/09/20, 18:17;L03T2;12;6610965
29/09/20, 18:19;L03T1;11;6610965
29/09/20, 18:25;L10T1;45;6604782
29/09/20, 18:30;L01T1;1;6608403
29/09/20, 19:02;L01T4;4;6608403
29/09/20, 19:17;L05T1;21;6607647
29/09/20, 19:49;L13T1;54;6604644
29/09/20, 20:25;L01T5;5;6608403
29/09/20, 21:02;L06T1;26;6605016
30/09/20, 00:11;L12T3;53;6604644
30/09/20, 08:59;L10T2;46;6604782
30/09/20, 09:46;L06T4;29;6607737
30/09/20, 11:39;L06T5;30;6607737
30/09/20, 12:51;L14T1;57;6607716
30/09/20, 12:54;L08T1;36;6604956
30/09/20, 13:18;L14T2;58;6607716
30/09/20, 13:19;L07T1;31;6605811
30/09/20, 13:21;L04T4;19;49542
30/09/20, 14:01;L01T1;1;6606951
30/09/20, 14:06;L01T2;2;6606951
30/09/20, 14:24;L01T3;3;6606951
30/09/20, 14:45;L01T5;5;6606951
30/09/20, 15:54;L02T2;7;6607287
30/09/20, 16:02;L14T2;58;6607407
30/09/20, 16:13;L08T2;37;6604956
30/09/20, 16:22;L07T2;32;6605811
30/09/20, 16:47;L08T3;38;6604956
30/09/20, 16:59;L01T1;1;6609099
30/09/20, 17:01;L02T2;7;6608403
30/09/20, 17:02;L01T5;5;6609099
30/09/20, 17:02;L01T4;4;6609099
30/09/20, 17:03;L14T4;60;6604644
30/09/20, 17:04;L02T3;8;6609099
30/09/20, 17:08;L03T3;13;6609099
30/09/20, 17:08;L03T2;12;6609099
30/09/20, 17:10;L03T5;15;6609099
30/09/20, 17:10;L03T4;14;6609099
30/09/20, 17:12;L04T1;16;6609099
30/09/20, 17:15;L04T2;17;6609099
30/09/20, 17:47;L02T3;8;6606753
30/09/20, 17:51;L06T1;26;6610200
30/09/20, 17:51;L06T2;27;6610200
30/09/20, 17:52;L06T4;29;6610200
30/09/20, 17:52;L01T2;2;6606711
30/09/20, 17:59;L01T3;3;6606711
30/09/20, 18:03;L04T4;19;6609099
30/09/20, 18:04;L07T2;32;6610200
30/09/20, 18:04;L07T1;31;6610200
30/09/20, 18:05;L07T3;33;6610200
30/09/20, 18:05;L07T4;34;6610200
30/09/20, 18:06;L07T5;35;6610200
30/09/20, 18:34;L07T2;32;6605022
30/09/20, 18:40;L14T1;57;6607407
30/09/20, 18:43;L02T3;8;6608403
30/09/20, 18:56;L01T2;2;6611061
30/09/20, 19:02;L07T3;33;6605022
30/09/20, 19:14;L10T3;47;6604782
30/09/20, 19:16;L01T4;4;6606711
30/09/20, 19:18;L07T5;35;6604611
30/09/20, 19:23;L06T3;28;6605016
30/09/20, 19:26;L01T5;5;6606711
30/09/20, 19:29;L01T3;3;6611061
30/09/20, 19:44;L07T4;34;6605022
30/09/20, 19:44;L02T4;9;6608403
30/09/20, 19:54;L01T5;5;6611061
30/09/20, 19:55;L02T2;7;6606711
30/09/20, 20:07;L02T2;7;6611112
30/09/20, 20:17;L02T5;10;6608403
30/09/20, 20:20;L03T4;14;6608481
30/09/20, 20:21;L02T3;8;6606711
30/09/20, 20:40;L02T4;9;6606711
30/09/20, 20:51;L02T5;10;6606711
30/09/20, 20:54;L03T5;15;6608481
30/09/20, 21:08;L05T2;22;6607647
30/09/20, 22:05;L01T1;1;6607725
30/09/20, 22:10;L01T2;2;6607725
30/09/20, 22:15;L01T4;4;6607725
30/09/20, 22:18;L01T5;5;6607725
30/09/20, 22:29;L02T2;7;6607725
30/09/20, 22:33;L06T4;29;6604446
30/09/20, 23:02;L04T5;20;6609099
30/09/20, 23:07;L05T1;21;6609099
30/09/20, 23:08;L05T2;22;6609099
30/09/20, 23:11;L05T5;25;6609099
30/09/20, 23:12;L06T1;26;6609099
30/09/20, 23:36;L06T5;30;6604446
30/09/20, 23:44;L05T4;24;6609099
1/10/20, 02:15;L13T2;55;6604644
1/10/20, 06:33;L05T3;23;6607647
1/10/20, 07:22;L02T3;8;6611112
1/10/20, 08:01;L02T4;9;6611112
1/10/20, 10:00;L07T1;31;6607737
1/10/20, 10:50;L04T5;20;49542
1/10/20, 10:59;L07T3;33;6607737
1/10/20, 11:11;L08T1;36;6604611
1/10/20, 11:14;L05T1;21;49542
1/10/20, 11:40;L04T2;17;6607488
1/10/20, 12:15;L05T2;22;49542
1/10/20, 12:39;L07T4;34;6607737
1/10/20, 13:07;L06T3;28;6609099
1/10/20, 13:37;L06T4;29;6609099
1/10/20, 14:29;L06T5;30;6609099
1/10/20, 14:53;L07T1;31;6609099
1/10/20, 16:23;L04T2;17;3209676
1/10/20, 16:29;L04T3;18;3209676
1/10/20, 17:04;L08T1;36;6610200
1/10/20, 17:06;L08T2;37;6610200
1/10/20, 17:08;L08T3;38;6610200
1/10/20, 17:09;L08T4;39;6610200
1/10/20, 17:20;L03T1;11;6608403
1/10/20, 18:35;L03T1;11;6606753
1/10/20, 19:01;L07T3;33;6605811
1/10/20, 19:52;L01T1;1;6607245
1/10/20, 19:57;L06T5;30;6605016
1/10/20, 19:59;L13T3;56;6604644
1/10/20, 20:17;L01T3;3;6607245
1/10/20, 20:26;L01T4;4;6607245
1/10/20, 20:31;L08T2;37;6604611
1/10/20, 20:32;L01T5;5;6607245
1/10/20, 20:44;L03T2;12;6608403
1/10/20, 20:51;L04T4;19;6608274
1/10/20, 21:19;L02T3;8;6607245
1/10/20, 21:53;L07T2;32;6604446
1/10/20, 22:09;L07T3;33;6604446
1/10/20, 22:56;L07T4;34;6604446
1/10/20, 23:26;L07T5;35;6604446
1/10/20, 23:50;L02T3;8;6607287
2/10/20, 07:11;L08T3;38;6604611
2/10/20, 09:36;L07T4;34;6605811
2/10/20, 09:39;L02T4;9;6607287
2/10/20, 09:49;L04T5;20;6605139
2/10/20, 10:02;L02T5;10;6607287
2/10/20, 10:37;L04T4;19;6607488
2/10/20, 10:42;L03T1;11;6607287
2/10/20, 11:21;L03T2;12;6607287
2/10/20, 11:53;L03T3;13;6607287
2/10/20, 12:02;L05T1;21;6605052
2/10/20, 13:33;L05T2;22;6605052
2/10/20, 13:46;L05T3;23;6605052
2/10/20, 14:06;L04T1;16;3209676
2/10/20, 14:38;L01T1;1;3206475
2/10/20, 14:50;L01T2;2;3206475
2/10/20, 15:25;L03T4;14;6607287
2/10/20, 16:03;L03T5;15;6607287
2/10/20, 16:20;L09T1;41;6610200
2/10/20, 16:42;L09T2;42;6610200
2/10/20, 16:43;L09T3;43;6610200
2/10/20, 17:14;L05T5;25;6605052
2/10/20, 17:32;L01T3;3;3206475
2/10/20, 17:49;L10T1;45;6610200
2/10/20, 17:52;L10T2;46;6610200
2/10/20, 17:52;L10T3;47;6610200
2/10/20, 19:36;L05T1;21;6608274
2/10/20, 20:59;L03T1;11;6611112
2/10/20, 21:36;L05T2;22;6604716
2/10/20, 21:42;L05T1;21;6608406
2/10/20, 22:01;L05T2;22;6608406
2/10/20, 22:04;L04T1;16;6606339
2/10/20, 22:31;L04T2;17;6606339
2/10/20, 22:41;L02T3;8;6607725
2/10/20, 22:49;L04T3;18;6606339
2/10/20, 22:52;L05T1;21;6605139
2/10/20, 23:06;L02T4;9;6607725
2/10/20, 23:22;L02T5;10;6607725
2/10/20, 23:32;L03T1;11;6607725
2/10/20, 23:46;L04T5;20;6608274
3/10/20, 07:54;L03T3;13;6611112
3/10/20, 08:17;L06T2;27;6604371
3/10/20, 08:47;L06T5;30;6604491
3/10/20, 09:08;L06T3;28;6604398
3/10/20, 09:36;L02T2;7;6611061
3/10/20, 09:56;L06T3;28;6604371
3/10/20, 10:27;L06T4;29;6604398
3/10/20, 10:32;L02T3;8;6611061
3/10/20, 10:45;L06T5;30;6607653
3/10/20, 11:07;L12T2;52;6604782
3/10/20, 12:55;L03T4;14;6611112
3/10/20, 13:00;L04T1;16;6606210
3/10/20, 13:19;L01T1;1;6612414
3/10/20, 13:24;L01T2;2;6612414
3/10/20, 14:06;L07T1;31;6604491
3/10/20, 14:14;L02T2;7;6612414
3/10/20, 14:59;L03T5;15;6611112
3/10/20, 15:39;L05T2;22;6608274
3/10/20, 16:52;L03T1;11;6604902
3/10/20, 17:01;L07T2;32;6604491
3/10/20, 17:05;L03T2;12;6604902
3/10/20, 17:34;L03T3;13;6604902
3/10/20, 17:50;L07T3;33;6604491
3/10/20, 17:57;L12T3;53;6604782
3/10/20, 18:04;L11T1;48;6610200
3/10/20, 18:04;L11T2;49;6610200
3/10/20, 18:04;L03T4;14;6604902
3/10/20, 18:14;L07T4;34;6604491
3/10/20, 18:29;L03T5;15;6604902
3/10/20, 18:47;L11T3;50;6610200
3/10/20, 19:18;L04T1;16;6604902
3/10/20, 19:36;L04T5;20;6607488
3/10/20, 19:36;L04T2;17;6604902
3/10/20, 19:41;L07T5;35;6604491
3/10/20, 19:47;L04T2;17;6606210
3/10/20, 19:49;L04T3;18;6604902
3/10/20, 21:03;L05T4;24;6604716
3/10/20, 21:09;L04T3;18;6606210
3/10/20, 22:10;L04T4;19;6606210
3/10/20, 22:41;L02T3;8;6612414
3/10/20, 22:46;L12T1;51;6610200
3/10/20, 22:47;L12T2;52;6610200
3/10/20, 22:49;L12T3;53;6610200
3/10/20, 22:56;L04T5;20;6606210
4/10/20, 03:13;L01T1;1;6612000
4/10/20, 03:31;L01T2;2;6612000
4/10/20, 09:01;L08T1;36;6604491
4/10/20, 09:52;L04T4;19;6604902
4/10/20, 10:05;L08T2;37;6604491
4/10/20, 10:07;L06T5;30;6604398
4/10/20, 10:09;L06T5;30;6604371
4/10/20, 10:22;L04T4;19;6606339
4/10/20, 10:57;L03T3;13;6608403
4/10/20, 11:01;L05T1;21;6606210
4/10/20, 11:20;L05T2;22;6606210
4/10/20, 11:46;L05T3;23;6606210
4/10/20, 12:08;L04T5;20;6604902
4/10/20, 12:17;L03T4;14;6608403
4/10/20, 12:23;L05T4;24;6607647
4/10/20, 12:31;L02T3;8;6608295
4/10/20, 12:37;L01T2;2;6612459
4/10/20, 12:37;L01T1;1;6612459
4/10/20, 12:39;L05T5;25;6607647
4/10/20, 12:45;L01T5;5;6612459
4/10/20, 13:11;L03T5;15;6608403
4/10/20, 13:31;L03T2;12;6607725
4/10/20, 13:42;L03T3;13;6607725
4/10/20, 13:57;L03T4;14;6607725
4/10/20, 14:08;L05T5;25;6604716
4/10/20, 14:11;L03T5;15;6607725
4/10/20, 14:18;L06T1;26;6607647
4/10/20, 14:46;L04T5;20;6606339
4/10/20, 15:17;L05T5;25;6606210
4/10/20, 15:35;L08T3;38;6604491
4/10/20, 15:38;L05T1;21;6606339
4/10/20, 15:40;L04T2;17;6607725
4/10/20, 15:50;L05T1;21;6604902
4/10/20, 15:51;L07T1;31;6605016
4/10/20, 15:52;L07T2;32;6605016
4/10/20, 16:08;L04T4;19;6607725
4/10/20, 16:26;L05T2;22;6606339
4/10/20, 16:49;L05T1;21;6607725
4/10/20, 16:59;L07T3;33;6605016
4/10/20, 17:03;L05T3;23;6606339
4/10/20, 17:22;L05T3;23;6607725
4/10/20, 17:39;L04T2;17;6608481
4/10/20, 17:43;L06T2;27;6607647
4/10/20, 17:54;L01T1;1;6605091
4/10/20, 17:57;L04T3;18;6608481
4/10/20, 17:57;L01T2;2;6605091
4/10/20, 18:00;L01T3;3;6605091
4/10/20, 18:04;L05T4;24;6606339
4/10/20, 18:05;L05T5;25;6607725
4/10/20, 18:07;L01T5;5;6605091
4/10/20, 18:24;L03T5;15;6605010
4/10/20, 18:26;L04T4;19;6608481
4/10/20, 18:28;L07T4;34;6605016
4/10/20, 18:45;L05T3;23;6608274
4/10/20, 18:52;L02T4;9;6611061
4/10/20, 18:53;L04T1;16;6605010
4/10/20, 19:06;L04T5;20;6608481
4/10/20, 19:19;L08T4;39;6604491
4/10/20, 19:42;L05T1;21;6607488
4/10/20, 19:55;L05T5;25;6606339
4/10/20, 20:21;L02T4;9;6612414
4/10/20, 20:30;L07T5;35;3209775
4/10/20, 20:42;L02T5;10;6611061
4/10/20, 21:07;L02T5;10;6612414
4/10/20, 22:53;L03T2;12;6611061
4/10/20, 22:57;L05T2;22;6605139
5/10/20, 02:01;L01T3;3;6612000
5/10/20, 03:02;L01T5;5;6612000
5/10/20, 08:42;L07T2;32;6604398
5/10/20, 08:43;L04T2;17;6607287
5/10/20, 08:45;L05T3;23;6605139
5/10/20, 09:01;L03T5;15;48870
5/10/20, 09:11;L04T3;18;6607287
5/10/20, 09:26;L06T2;27;6604974
5/10/20, 09:28;L08T1;36;6605811
5/10/20, 09:52;L06T4;29;6604977
5/10/20, 10:13;L07T5;35;6607737
5/10/20, 10:18;L04T5;20;6607287
5/10/20, 11:07;L08T1;36;6607737
5/10/20, 12:44;L06T5;30;6604977
5/10/20, 14:02;L13T3;56;6604782
5/10/20, 14:42;L07T5;35;6605016
5/10/20, 15:01;L06T1;26;6608271
5/10/20, 15:07;L07T4;34;6609099
5/10/20, 16:11;L05T3;23;49542
5/10/20, 16:33;L05T4;24;6608274
